Date,IDBI,CANBK,BPCL,ADANIPORTS,MRF,HDFCAMC,BANKBARODA,KARURVYSYA,UNIONBANK,IFCI
2022-12-29,51.19531725838762,58.399426860055776,142.05697817292025,809.2900139775629,87279.61666709925,2058.879302195555,170.01918160229494,91.7869780468445,71.49454009194382,13.669927081616262
2022-12-30,51.782928161552825,60.53463739063845,143.4386063130905,809.1549047763284,88180.69954968104,2060.376689189347,170.66216295502772,91.41941675985392,73.66823715405725,13.92423322149644
2023-01-02,52.52038640492603,61.12917457040155,145.04062193497808,812.3863056092631,87764.1974895713,2066.1429029125766,170.93766480371346,89.41127867052388,74.68074999967561,14.221240636687728
2023-01-03,53.14455243842031,61.16970730772846,146.19420979800284,810.2427929192901,88528.78653551984,2064.976222902833,172.00636601929304,90.43021425420976,75.29713975717429,14.609509501509532
2023-01-04,52.042974571817425,59.44938745955005,146.10646229159022,800.8294267833974,87728.71595794447,2059.151140239172,167.83013708550186,89.81921825684424,73.85946974717837,13.980436641826286
2023-01-05,52.199996939418824,59.482970177469454,148.58403474505033,809.4344483426548,90890.47011195109,2074.4751603387567,168.8498674851886,89.75183496405717,73.99526831276155,14.2080677516516
2023-01-06,56.17367296511477,58.278068087097914,149.75738426555426,796.9980911732512,92813.6312804978,2016.1867057304707,168.3377206930565,88.91993611999145,74.06721626591809,14.03241311859066
2023-01-09,55.961541323321846,59.33157826065631,150.4933744189253,806.4976174823245,93135.82413589838,2047.4574776309785,169.85582937545604,87.68139072323709,74.18340978606231,14.110858864282516
2023-01-10,53.28139519937949,57.71092021623205,150.9091739133686,787.4326513907741,93788.1956225872,2022.497302180986,166.00490976494365,88.27608717455783,72.54941067523737,13.932800505113
2023-01-11,52.78431168543632,57.771729576010735,152.990823975831,786.8253125583489,90882.2016173063,2024.614417449274,166.32925602490346,87.77073520193348,71.9364847462566,13.947899942979516
2023-01-12,51.676864692005,57.684310100238015,149.9153637732378,784.0366057448621,89190.06342367159,2029.2409900605344,166.92849465640634,87.28503966454413,71.52311846160295,13.821765942403571
2023-01-13,51.94147820299072,58.92727449082528,151.95468386267035,784.512163470402,89327.34004543195,2030.258249370452,169.5572040587441,86.02386703621129,72.23838546575637,13.778979429137056
2023-01-16,52.81429000233172,58.726691252843935,151.6124486035955,777.9036646878671,88914.86162053197,1994.0987101082133,170.60575750740702,85.94198048828615,75.99360798068912,13.956885386507594
2023-01-17,52.320391717450015,58.15804756941021,151.21692263236525,775.9327673376068,89263.32264609922,1976.804818936117,166.99913674204768,87.15228344523285,74.77562056920861,13.78363023341295
2023-01-18,52.24505450308482,57.68219671814867,150.3530692853621,776.7713247073191,89864.80448402403,1954.704102663664,163.52926945109724,85.5781539292991,74.48262870084997,13.809507214657565
2023-01-19,52.0579159137856,58.15643141714632,151.7619838694581,767.2367597855284,90124.88085427885,1944.875767977846,163.48929344509392,85.66117031747689,74.76632963427453,13.469839630518926
2023-01-20,52.04459805200485,58.01456019831961,150.49106240112468,764.8734987195928,89269.31427065517,1909.4849564910992,164.64030699358338,85.01697054491581,74.55587469410173,13.212939073897392
2023-01-23,52.25702775219549,58.693460869364834,151.76225536390635,760.8452863331783,89942.87056724117,1886.3175977401984,165.67597203426837,87.61823058390266,74.68848581877576,13.218979508576384
2023-01-24,51.04658890400231,58.236872733839064,151.62783012123313,752.1628687068516,90124.6106850504,1853.415834056177,163.4961079765801,87.73318466161547,74.01030966193895,13.170440155941046
2023-01-25,50.07770832490639,55.565755936989326,150.44702359214003,704.0249207410534,89193.20603888627,1826.0229726625575,155.65256365645394,88.56861849432048,71.79341644978186,12.790225089069958
2023-01-27,48.63333913905714,52.90334588920541,146.18020339433806,590.0909819748686,87955.7389617758,1806.6141043319944,144.39424648028154,84.37710069560536,68.69028523748298,12.309786601714851
2023-01-30,48.08739042258016,53.12957770725745,145.6030140776461,590.308613935309,88986.82456228315,1768.8253990872513,145.95797380841145,84.70087609517786,68.85296472109016,12.266920605218433
2023-01-31,49.68264712060448,55.21387904201151,148.99387998097518,605.1819242304572,90521.42696056438,1783.510064672725,154.00334912576363,86.56055698072855,71.92812334605928,12.699558669646148
2023-02-01,48.09224537283029,51.77888211509871,145.43645206175947,490.1467905069828,91641.67326801798,1755.7230348906087,142.15690662099075,84.48963514060539,67.91647143049306,12.268460447939676
2023-02-02,47.7811333392176,51.82620531346708,144.1995455502103,457.18696244810224,92466.28869419784,1743.785988540553,141.44476520607122,86.68658408751986,67.30643409025362,12.39822766914625
2023-02-03,47.56791254743629,53.84687433686022,141.95971401541976,492.7725323528629,92556.76786272066,1752.6225857315185,150.05428591802033,85.70015105343288,67.68936118785959,12.168156495138968
2023-02-06,48.49467939773357,53.58081331987703,144.87335460124615,539.3667689308635,92312.74461026,1803.3426393461775,154.21311384238032,86.25931023792937,67.87996418225462,12.145993045281894
2023-02-07,48.22812066101494,53.62271557995728,144.32194239134043,547.1905288050035,91439.1189193802,1798.8589015550438,154.95996632934225,86.81158560226343,67.22584461743251,12.014279072442903
2023-02-08,48.111644104164675,53.71627727098953,145.0711038185076,592.1650510600567,91911.00245791454,1802.492907612602,154.23269740274029,85.15925629259041,66.62195712610395,11.994249272715674
2023-02-09,47.645164889110745,53.29670318921501,145.04401486104874,576.014659480966,88558.68424790128,1810.6997122800876,155.48408003399194,84.3517839686487,66.57099674418967,11.97431305919116
2023-02-10,47.14439211036364,53.39860109479539,145.04984808700547,577.0599639531781,88751.27141611773,1817.0070098508384,155.46157790728182,83.99177171562218,67.4016085269312,12.155321515531243
2023-02-13,46.45947920381394,51.8307931198231,145.3793287469664,548.1506626366845,88463.48915740754,1785.060347754829,151.89945631057623,83.86636967025538,65.67049535069977,12.048689802913602
2023-02-14,46.0476513805323,52.84294910888276,143.906075363369,558.7586750830751,87771.7849043601,1780.6331641148745,154.9953030395174,85.08058341172213,65.84178328632915,11.91714867050589
2023-02-15,46.417759402229215,53.744787096239556,143.77130510113014,562.1216453723932,88495.19620830948,1794.578249283562,155.56611116053975,84.46112969853024,66.12588924940542,11.987409688413688
2023-02-16,46.58870114726214,53.63997384089888,141.54066741551793,570.8675448647163,88904.92041177247,1788.8101342459631,156.22594282411993,83.58213076612732,66.27382638358495,12.01069724271732
2023-02-17,46.26292546927843,53.420955043126334,143.9246407086,572.8454537614924,88493.56149342853,1752.9623272702977,153.2633408180611,80.88232920136605,65.1099043767412,11.973796475694634
2023-02-20,47.528888360854694,52.51103572107828,141.6768672482254,573.2121804381042,88864.55872495724,1752.928707749788,150.72975420889952,82.26775380784031,64.55829536038542,11.854995998781575
2023-02-21,47.8438838312146,50.78077335537137,140.53186562895615,576.1658011379536,89590.40065371053,1731.126878770933,147.02323087057985,80.58184888883247,63.755227434545304,11.632986154182737
2023-02-22,46.0057499485853,49.84103614169718,139.17067836591147,541.1388614831282,87365.26450729524,1715.5731615629818,144.25061124348233,78.17990896289263,62.05099511865955,11.1515940151949
2023-02-23,46.6143897195098,49.75533992443434,139.17738361899583,545.9913602169403,86457.08049587095,1680.350426029259,142.7152072025894,82.46249217435324,62.282351711916625,11.01568329228556
2023-02-24,46.45270205239872,49.32791208820298,138.01029399135882,552.3921626483359,86469.54873495772,1712.2749711454642,142.07739686667267,79.80469714352631,61.32525292359339,11.097422051979605
2023-02-27,45.93613577574844,50.17501053116808,139.06607242607802,556.3412034217208,84914.05448657021,1703.9821540300377,145.93363807542084,78.1637469939267,61.02716633312406,10.99152407731665
2023-02-28,46.01026722401003,50.867628235519696,137.86318456026288,585.850253480012,84959.00362534894,1707.8830903305818,146.12889333902078,82.45850092616121,61.67326506744513,11.009848774507232
2023-03-01,46.75455602439865,52.49216313164972,137.26959988574603,595.164950008628,85714.16442713872,1706.8531630800023,150.9078263402319,81.68132632560264,61.69040358741892,11.436425432305178
2023-03-02,46.4858692279992,52.84585832403053,139.37384304643408,616.3895506287801,86512.26886235799,1691.5087395994735,151.3292601775981,80.90844766016565,61.3669482560536,11.204582777398782
2023-03-03,47.141129744521,55.442680197966816,139.73245943113264,676.8063380493694,86123.36090135317,1694.517417859767,158.66500625855713,82.68398941979474,66.37050791191857,11.411527284150118
2023-03-06,46.88728841487214,55.59430437641808,140.9545166429276,683.6143750138148,86410.80216622047,1696.6586800211408,159.06153880792053,83.90608376108948,66.27860589385185,11.49409364670953
2023-03-08,46.66366045741786,56.676394643084166,141.5769919934996,704.0023480309591,86426.31483513111,1697.4896663891357,159.83549133356144,82.42079119468663,67.28603478425545,11.525173045590977
2023-03-09,46.110307468518926,56.40128611549137,141.18048297581885,690.08672283561,85337.37572613358,1684.1157618757006,157.59439835195613,84.00344162831394,66.28183503963118,11.705375265058738
2023-03-10,45.38867108875484,54.302368174354456,141.55621588375865,689.4536012762765,84791.33539332362,1657.8088468015585,154.1059631500535,81.93211707841749,64.77068875510038,11.487320551906675
2023-03-13,44.31702719387226,52.4710200755816,140.20538378942692,673.9055002496647,82825.50438526244,1617.3716643610978,150.62673204923846,80.49477058801045,63.484457990214544,10.802718094289176
2023-03-14,43.24438156861451,52.011787312669384,141.627801936674,648.1512462387768,82183.25576204572,1616.32980351673,149.0456357798788,80.14594505933886,60.77926933586709,10.657934130285405
2023-03-15,43.0339270523751,51.14141578818755,143.55609103628427,671.9796168195003,81859.04531350353,1583.6508875342677,146.29604952130552,80.92112413862836,60.13879168313974,10.588009717382306
2023-03-16,42.33134548061914,51.24168986342247,152.35992315705764,671.6387401400974,82830.21535798883,1586.5681770849103,146.68092960486118,79.5688622865253,59.20844886801056,10.453735432545823
2023-03-17,44.46469664059415,51.20871417428474,152.7276890280898,673.1458378793703,82654.02225409083,1584.2546397646383,146.97275589795464,80.35774327291459,59.40647802634188,10.436861436347105
2023-03-20,43.18372995192009,50.62396871100145,156.14061654878645,659.9515330081243,83255.8922405612,1587.619831516417,146.0130143408985,79.03389105422083,58.344699073942394,10.112144422389562
2023-03-21,44.59539795307278,51.64715730038394,155.76562577904895,657.2850377230211,83497.57515492412,1665.1596435971355,149.76023705703483,78.75323395462024,59.586853968098616,10.092846461497013
2023-03-22,45.32347267241153,51.750263559216044,152.90921939751402,650.4550030749706,84060.89749829765,1667.3328979511336,153.60075796019413,79.96095754253379,60.29976430651221,10.17977499871495
2023-03-23,44.96225942875708,51.044895938384066,151.24706717551248,647.5297352078835,83888.6749205522,1646.3450656018454,149.48909959095093,78.69827334637999,59.33409383668504,10.147236534534295
2023-03-24,44.11176730908668,49.82914346269762,150.10789118514256,631.427132712244,83628.74680819601,1580.7311162058188,146.87492325789054,78.80711805175704,58.21646932190995,9.848916566573555
2023-03-27,42.63900033629272,50.385825950324474,149.72739429880642,621.9546129136921,83403.74572829265,1586.282946934941,148.03086698332518,78.78792205724687,56.89350955839668,9.47946760803624
2023-03-28,41.29990283528411,50.084733506424946,147.7928584088939,587.6567803512672,82123.9183220607,1590.066019381684,147.87031944940597,79.44042950747209,56.56234350330267,9.20256412544717
2023-03-29,42.85699346847068,51.093937304700106,147.62360217637254,629.818027024304,81742.13348874265,1585.0216684758366,151.06343065275837,82.23636340352047,60.888836119850126,9.53894618316366
2023-03-31,42.9158317164455,51.75127867071405,149.42283366217444,624.8741084586038,83706.96061599223,1611.4481630530825,154.9490316016406,84.3298616896284,61.11354933329158,9.879008909919031
2023-04-03,44.23937885465502,52.215324750546216,143.36160012835168,621.5379512228245,84124.61430215869,1634.0517594869953,155.47287432309636,80.7709840765921,62.12803034202024,10.1987568053857
2023-04-05,44.05604791433197,51.73574628070239,142.65213469785405,629.7695496831908,83722.95754975302,1647.5111874804068,153.5037140071447,78.41336476982407,61.80431034299237,10.304340084044073
2023-04-06,44.36593198138245,51.722647679431915,144.21929100298922,635.2078287136671,83718.28011394491,1644.9050181452708,153.22096702653184,78.71835954837199,61.48360718718174,10.489206731858443
2023-04-10,44.69448563969054,51.55503933595384,145.8181134543272,644.4204372519501,84094.34374905938,1652.1504346367774,152.86846860382772,77.67357063031015,61.15078455359463,10.36455749104438
2023-04-11,44.90641641292754,52.33235949905087,147.40167772330855,647.1453481752227,84369.55681426908,1661.926605097711,156.94553094138357,78.48511932053435,62.49406762997167,10.49805277193521
2023-04-12,44.93009807567422,52.10683606687499,146.46704265287713,651.5394141543364,85118.57050236831,1683.235531265602,156.47931047942268,80.04713223699368,62.12649552274177,10.39236928939668
2023-04-13,49.250162527732456,52.97334931513313,144.4290474849875,654.6180137999897,85242.06523019134,1691.865636299455,157.59212408384315,80.61493708536942,63.96049160382617,10.409695095989228
2023-04-17,49.32471153438386,54.04823168716134,145.79082844215654,657.062600543975,85123.41638554397,1707.0056774977056,161.84495714260558,79.09542214184877,66.91693092065972,10.63592249542744
2023-04-18,50.67889636459335,54.43432863078261,145.54046380678884,651.7105841014815,86502.4615478344,1708.5727536386898,163.47916400343453,77.87984465345079,67.47316014325719,10.70498669646676
2023-04-19,49.98638813653854,53.69696855199567,148.45774369227175,651.7478672685203,85584.64460894745,1670.3612790316356,162.9369115620054,76.73340514960724,66.6346998894593,10.558335162249683
2023-04-20,50.105838180615905,53.925882862905624,149.35709005156454,658.7062435011723,86186.07526369648,1674.025560790428,163.20040760156994,76.1248993691961,66.35562236844741,10.54073266296715
2023-04-21,48.92876719299623,53.78524195552563,150.50094764174602,655.3800062423177,86263.21455914194,1672.8222239361162,162.3358734362802,76.2583093404062,65.48760147512264,10.567500527021894
2023-04-24,49.95100121945172,55.102800599251054,150.83926423337874,664.1777336492692,86578.35511584094,1681.136954327544,165.54848578378932,77.51754145835494,67.45763401332296,10.7512123787527
2023-04-25,50.54427803639389,55.905337154013225,150.9304303443458,663.6758538623164,86307.61157842698,1665.0765571270374,168.93985815461326,77.18027425119956,67.8203582050523,11.099683428980688
2023-04-26,50.66842259827681,56.336277402375345,151.69836081785616,657.8031865448512,86912.87663625453,1644.3190470141092,168.67554354318133,76.8115302625573,68.69310676789584,11.11818844578424
2023-04-27,51.78448317994184,56.27417147103517,154.44502582403155,653.4803051395041,87199.7182858663,1638.2742736535529,170.8717312498061,77.46165661942179,68.1923151557245,11.44371507768328
2023-04-28,52.15106218666817,57.739990301549106,155.4513179243525,674.1022374034811,88682.89799263647,1665.4503372296715,172.4812964100775,79.0940909405728,69.61189930678346,11.463788845181782
2023-05-02,52.27031608196528,58.17824442398778,156.81226646002355,674.1079976415081,88338.74400594132,1706.8680653198458,172.72359664983563,78.81766139075124,70.18299224671138,11.620469669364988
2023-05-03,51.34355668374979,58.16347719764986,156.84444772114367,663.0957043905767,93223.17527067068,1692.8397055094674,169.69155100241517,78.32010708253542,69.58963507505473,12.612038382821783
2023-05-04,51.27743829397456,58.88834036835512,159.96625197983175,672.0343068814137,94836.13414895051,1718.0008342986966,170.0654526080518,79.12662844978739,70.96240578399123,12.342947658204125
2023-05-05,50.59473947327607,57.99513961826632,158.87538669723753,676.9035077611655,98260.56277426783,1723.6687182791095,168.64351877653257,76.93082810029483,70.14633250053744,12.26861464481217
2023-05-08,50.91293868683933,56.915302515850414,159.69502851900793,678.3543942728696,97451.5218985922,1733.6686410155503,168.07401001260305,76.82129660529039,67.87662508926506,12.30285455879482
2023-05-09,52.03360591833939,55.106208765983624,159.5646968363901,682.9442163954066,97150.6832945905,1720.9641309382573,163.5463497036096,76.63257086427535,66.13173331203052,11.821699612905167
2023-05-10,51.3958443686086,54.751079331190546,161.56282076551847,684.2008160538821,96951.6364137382,1738.9570718805774,163.76835196585657,77.14535848054335,64.70839425544666,11.778516544712849
2023-05-11,50.78552657297246,54.74219127252234,161.88368419523783,701.0622071381936,97010.54864078318,1736.580702769061,164.05374859679358,78.1680772735347,64.65968664854127,11.717534462265627
2023-05-12,50.702593475427925,54.103128061325485,157.4148306240904,693.1406500776237,96404.85954255778,1722.4929477760104,164.47333798898592,77.90299188638797,65.54526176229062,11.708962725190824
2023-05-15,50.64258866986181,55.19274367660363,155.10807309959287,686.4522604191924,96550.1505941603,1739.5585748694016,168.9319518059552,78.77204025048675,64.99693237374312,11.677714577792267
2023-05-16,50.89346345844872,55.44955999580153,157.2851886283616,680.1741698335742,96302.81561067744,1737.203458321895,171.1921838869276,79.09112873088534,65.68477436372325,11.798792089579326
2023-05-17,54.01579850545581,55.08250693386222,158.51474178010645,677.1051559574889,97334.00735432842,1716.450927481151,170.86532992202405,84.97223144353278,65.13944425347078,11.770568814278048
2023-05-18,53.37514079494915,53.77003386550055,156.8117142528574,658.8256691806588,96723.5495325756,1713.2380241506307,165.8217569116489,84.97149169987541,64.36581493152143,11.530539623288458
2023-05-19,52.450524080245096,54.17703886492063,156.47105760070346,680.969032082122,95966.34081174384,1703.5070604258724,167.04073268867813,85.01243301754616,63.71587798672952,11.610516503526126
2023-05-22,52.52741844593097,54.689695780694265,157.18215063185536,721.5419446183708,95535.74168740732,1687.1546541828366,166.57648581138542,86.20055220375514,64.21955297475586,11.56291331138179
2023-05-23,52.27460402142086,54.966666412723946,159.20742216144225,726.6659915342264,95190.36605321316,1667.4546027371498,168.42873397116938,85.21839455254856,64.00064093695572,11.612268051882086
2023-05-24,52.204606683664096,54.58209778514827,158.02564420917037,711.3075139488124,95403.0471915954,1646.3852465548266,167.77475274051173,85.68479883987463,63.39234369004419,11.674933883043964
2023-05-25,52.88875624319609,54.516363626407106,157.84466912371258,716.7033455414053,96410.74012272524,1665.4820978437888,167.2025425758263,85.20750130010452,63.61349290726999,11.655469828139294
2023-05-26,52.21153453001091,55.74466410396052,158.1361636198106,719.8277850786001,97500.11228762264,1751.5918215190648,168.49541510384103,84.61270768219356,64.17616030730191,11.281415327186776
2023-05-29,52.51697933202185,55.8887326767648,157.1837587018475,729.571687445133,97477.15939206532,1770.334617621141,168.90191910289963,86.55808095415969,64.55131782412836,11.159850226760614
2023-05-30,52.39855929721308,56.01953873785383,156.74610449866714,726.9728218403153,96848.88417793869,1840.447357882336,168.87475737553586,85.90939892377428,64.71871173047725,11.152974568417491
2023-05-31,52.5080971139917,56.31328708012904,157.9289674903875,730.8910265337802,96892.19601841884,1853.8975100777525,169.89883642111366,85.91124906662675,65.26464025190178,11.17269775276944
2023-06-01,52.70354671055363,56.34158884422574,158.32835531246042,724.904007687798,97222.15262434584,1843.1677733965516,170.0378123510893,87.21982308782832,66.31588510025115,11.456271037796803
2023-06-02,52.8810195582376,57.06569386650681,156.5423281141032,728.6712411710871,96098.04595613132,1855.246666677806,171.56987487474498,86.76815558838935,66.82647790102348,11.527605220430235
2023-06-05,53.28569132392823,56.79688820003761,154.98268858395937,732.090854890357,96456.16515924332,1853.0275815237728,170.6547997962012,87.5260089210688,66.65498518417077,11.509115546358302
2023-06-06,52.88269028034862,56.74271313441829,154.84642863793005,737.749353058576,96365.42081285064,1863.188903138357,170.37204538819182,87.68723332567579,66.26740751507215,11.427346574928102
2023-06-07,52.85575315695747,57.255420357636815,159.79757921488485,735.4705278036643,97209.877120394,1882.2693376015015,172.03452903415814,88.0016593830658,66.37455919164015,12.257905756288975
2023-06-08,52.18260932852345,56.839001638107504,156.9368210861639,729.0410509842671,96808.17230879604,1882.907908482698,172.31348370857592,89.5090434938571,65.92246455414268,11.876505390697888
2023-06-09,50.964042035598,56.62755942389219,156.34681671612407,727.88900417923,98054.00026453358,1873.687153038411,170.01006957758568,88.7696361668815,65.84958990541621,12.08597567553683
2023-06-12,51.54717057431437,57.263576390377935,161.49265589572784,734.1579310461336,98694.94962575544,1881.7863933276772,171.75545659111637,91.02674233104366,65.87475725231367,12.519722787218878
2023-06-13,51.62176686222613,57.32956671973668,162.29565203897076,730.7726572227352,99610.10319650316,1910.451988821742,172.165416472246,92.01969377704752,66.24279796365013,12.188484256126475
2023-06-14,51.56397267392483,57.554260697992206,162.43357025642203,731.4183721113244,99808.3537007494,1871.651818719138,172.16375395384637,93.27828097974287,66.11411160855887,12.116355036324054
2023-06-15,51.10281973640574,56.213090879285645,164.52926595935338,732.3070952971825,99821.78105338116,1849.0904042392729,168.76084729556052,96.46791585543478,64.58378878040824,11.98632783272476
2023-06-16,51.35824933232813,57.458481691638525,163.78943165747904,739.3844161451453,99573.64797454848,1855.1348987204829,172.86268317007716,103.38920291886208,65.2712536159782,12.166796263366614
2023-06-19,51.992842321753216,57.67606173864327,162.92272811271107,729.0219513105,99417.61838359616,1832.0766562638507,177.9894950135566,100.13190433871306,65.60301473492612,12.28727985058893
2023-06-20,52.019016846153995,58.00790988094811,161.79120836729902,730.2746103348603,99076.92372590296,2035.8548707855632,179.31314258595134,99.61681139022488,65.09598522170052,12.924389538319334
2023-06-21,52.229932614276194,57.94387164553508,162.09072676866938,741.1665757452881,100044.90992983892,1984.5109450097368,181.89179294160965,99.38668179313343,64.99807886255721,12.402680999029736
2023-06-22,51.97816014111059,56.938817070134895,162.1909255447972,738.2043190700898,99565.1393087948,1952.691441911527,177.74404073746487,99.00258906123577,64.37622612293436,12.076451838987108
2023-06-23,51.24561305514335,56.14640199446355,156.4047967951747,707.5017590258667,99208.30647488336,1950.1552238495744,176.79496579644282,97.39110611945917,63.36653508560033,11.915077132973636
2023-06-26,51.120909155923414,55.57017223790758,155.67198374633386,716.6924952936467,99603.98421488063,1943.0717447489185,175.37102480290747,96.8101224630186,63.041731042659144,11.784117866207078
2023-06-27,51.101147208079,55.94177005681916,156.59199833029854,713.3120419572575,99352.19391429397,1986.0723191525808,175.3218931728585,98.56239336348088,64.6011869388781,11.667305924226744
2023-06-28,51.17175050201126,56.12453183579585,158.7697377990651,748.4624305805315,100066.39711186182,1985.319953896964,174.6859025322554,102.18962291011827,64.92830298586196,11.62126153930095
