Date,Open,High,Low,Close,Volume
,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
2015-01-01,93.53358264357368,93.84674635630661,93.18656506975596,93.50819396972656,1082549
2015-01-02,93.67746449623135,94.8370022174051,93.60974989029201,94.33763885498047,4198953
2015-01-05,94.29533984585483,95.64108440948458,94.03296032880158,94.5069351196289,3838601
2015-01-06,93.94832526909353,94.18531611613402,91.76466472800465,92.29788208007812,12396695
2015-01-07,91.95085094762574,92.25554948460783,91.12986551193832,91.59537506103516,8305581
2015-01-08,94.14298805473162,94.60849762761777,91.95085564666542,92.25555419921875,7792131
2015-01-09,92.96650036799653,94.79468454907531,91.95930844178645,93.69438934326172,13587116
2015-01-12,93.1019531101434,94.62543927745041,92.71261637870248,94.1260757446289,4421790
2015-01-13,94.30380385129219,95.92885828863682,93.94832104066465,95.38716888427734,6312675
2015-01-14,95.81035418968774,96.40282091643917,93.1019348673955,93.43202209472656,9723858
2015-01-15,94.79469822459407,95.47180306431547,93.31353138770353,94.7100601196289,6993422
2015-01-16,94.93011765721342,95.37023854467401,93.59283839494428,93.95677947998047,8304680
2015-01-19,100.05917724798263,101.31182516066544,98.57801061626914,98.89117431640625,32334205
2015-01-20,99.21281522750924,100.55010148834614,98.67113270508598,99.94070434570312,13390593
2015-01-21,99.8052770475571,100.71937271622616,97.61315150095625,99.6529312133789,17701408
2015-01-22,100.72851121003332,102.04310189244553,99.82366073228745,101.50531005859375,19458651
2015-01-23,102.29919605443361,103.11868344906506,100.77119749650404,102.74308013916016,19277835
2015-01-27,102.84553134837796,103.41746713880885,101.58215971325905,102.188232421875,15764550
2015-01-28,101.75286798613708,104.48448785724212,101.71018642565106,103.67353820800781,16769969
2015-01-29,103.80157895298753,104.91129948353989,102.4016182646422,102.896728515625,13488321
2015-01-30,103.61378833959006,104.15157325979155,101.94920736665233,103.55403137207031,9393192
2015-02-02,104.48448353320292,107.16488403142397,103.97230482856699,106.72099304199219,15948657
2015-02-03,106.53319180078789,107.22463439890173,105.46615289841093,106.11491394042969,8465539
2015-02-04,106.39661188347141,107.54047622380256,105.21006598606174,105.71370697021484,8923261
2015-02-05,106.01249873266502,109.79408960214833,106.00396103019553,108.966064453125,12263607
2015-02-06,108.92335895277499,111.77448551083177,108.58190650398093,109.81967163085938,11074311
2015-02-09,109.24773993382381,110.97207764106534,108.51361575311104,110.59648132324219,6794574
2015-02-10,109.43554496070607,111.31353355494251,108.81239003177025,109.70870971679688,11140578
2015-02-11,110.28918332746592,110.8013620683637,108.0953482752062,108.99166107177734,14166503
2015-02-12,109.8623603949684,111.48425963315209,109.47822636487227,110.4257583618164,9639757
2015-02-13,110.6306291959407,113.3451735813826,110.42575910122461,112.7988510131836,9239165
2015-02-16,112.83299391415865,113.91710828701929,112.67934308114187,112.93543243408203,5117465
2015-02-18,113.02079767811772,114.55733382466727,111.91107712783194,114.21588134765625,6045571
2015-02-19,114.21587810154246,114.21587810154246,111.825710830396,112.59397888183594,7382040
2015-02-20,112.59397558827895,112.85006493126791,110.54526084436738,110.97207641601562,4849774
2015-02-23,110.9720791412208,112.33788900403616,109.87089632869956,110.92939758300781,5689865
2015-02-24,111.3988974405739,112.64520036016617,110.90379413197414,111.48426055908203,8433603
2015-02-25,111.57816574334302,113.63541836923464,111.33061407935983,113.32810974121094,9829069
2015-02-26,113.32810500385052,114.1988046421738,111.211095502414,112.32081604003906,10478408
2015-02-27,112.16716673099029,112.44033149194411,110.75013755892073,111.70620727539062,12264620
2015-03-02,112.6964163057258,115.13779586575124,111.65498351181267,113.4476089477539,9859640
2015-03-03,113.53297677252083,115.58169164142393,113.19152429437031,114.80488586425781,9609805
2015-03-04,114.77073836091574,115.02682771139571,112.04765632351896,112.59397888183594,8693384
2015-03-05,112.66226778806221,114.36953014265133,111.86839357192558,114.0110092163086,7213278
2015-03-09,113.87442700989858,113.87442700989858,112.00497611818446,112.69641876220703,7593752
2015-03-10,111.14280929771617,112.98665406698328,110.11845186444205,111.70620727539062,9328397
2015-03-11,112.26104716154524,115.68410901870561,111.05742600669062,111.78301239013672,12190748
2015-03-12,111.96229335375519,112.1586257439671,110.37453798932017,111.8769302368164,6275689
2015-03-13,112.40617673665892,112.40617673665892,107.89046926636695,109.13677215576172,10007634
2015-03-16,109.46968690860383,111.13426767899907,108.68434345869574,110.33185577392578,8820568
2015-03-17,110.97207942677016,111.2110933746306,109.13677241888948,109.84528350830078,7882840
2015-03-18,110.45989405197356,110.63062027494806,107.34414048268891,107.79656219482422,8925624
2015-03-19,108.87213758849448,109.7257686939547,107.98436262818939,108.41971588134766,7848403
2015-03-20,109.04286998204425,112.11594213565473,108.69287981962054,111.42449951171875,12037719
2015-03-23,111.43304382709711,112.76470989541393,109.46969205686045,110.13552856445312,6133273
2015-03-24,110.11845120619012,112.42325541727952,109.79407413300638,111.35621643066406,7011000
2015-03-25,111.14280401417936,113.35370731318648,110.38307367665767,112.86714172363281,5859475
2015-03-26,112.32081732074217,112.32081732074217,106.7380707110234,107.8819351196289,12227282
2015-03-27,109.21359505647604,109.53797905959908,103.89546885660837,104.51008605957031,13652951
2015-03-30,105.85029680617697,106.69539030654936,105.20153570346282,106.4307632446289,6814467
2015-03-31,106.37100710453997,108.34288950959241,105.54298210775353,107.36121368408203,9010840
2015-04-01,106.43075577907278,108.65873444876887,105.88443323763933,108.10387420654297,6354889
2015-04-06,107.37828921908972,107.37828921908972,105.40639986472294,106.04662322998047,7872158
2015-04-07,106.43076249330515,107.1990305694691,103.99791358545265,105.00519561767578,9890882
2015-04-08,104.82593264197295,106.36246870661547,104.67227486738787,105.21859741210938,9541026
2015-04-09,106.10637799255747,106.58441281809235,104.49300958801875,105.36371612548828,7049918
2015-04-10,105.89297198943531,106.17466749030636,104.91982692053224,105.4576187133789,5738526
2015-04-13,105.6624866458275,106.83196407672229,104.9710440387608,106.56733703613281,4619465
2015-04-15,106.3624672905946,106.3624672905946,102.56380873691164,103.57109069824219,7315918
2015-04-16,103.63086865710243,103.8357387818036,100.73705296329697,102.7686996459961,13076860
2015-04-17,101.76138415711763,101.8723603665982,99.8748650114913,100.19070434570312,8342621
2015-04-20,100.19073044770735,100.9077793585449,97.39935328599368,98.23591613769531,7922147
2015-04-21,96.97252309240741,100.45534248224808,93.9933516573199,98.70539855957031,21048960
2015-04-22,95.94816557255476,96.16157336777707,92.53364084899782,92.968994140625,33440956
2015-04-23,93.72018447403292,93.72018447403292,90.92027704898393,91.21051025390625,16233670
2015-04-24,91.43246955931872,91.9617237370412,87.49722792918077,89.3239974975586,19017589
2015-04-27,90.24591481455178,91.46660466169477,88.46182698147028,91.1336898803711,9816226
2015-04-28,90.99710901422583,91.77391481483778,89.6312990604004,90.86906433105469,16379558
2015-04-29,90.9970985713021,93.33604645943429,90.51906375294925,92.47388458251953,15025078
2015-04-30,91.68855133885562,92.54218255670197,91.12515334570331,91.95317840576172,16950219
2015-05-04,92.0385291455032,92.97752335881027,91.26172345239381,92.38851928710938,5264457
2015-05-05,93.05436134579227,93.61775933929808,92.4056002304483,93.02875518798828,8626659
2015-05-06,92.83241530394791,92.83241530394791,90.39102864408999,90.88613891601562,14824806
2015-05-07,90.65564609947695,92.65314153784128,89.64836415312551,91.8763427734375,12131047
2015-05-08,92.37998826216248,92.96045467540478,91.52635709747194,92.27754974365234,8303757
2015-05-11,92.69583199452852,92.9263151986069,91.69708765288209,92.44828033447266,11205821
2015-05-12,92.61900637544304,92.94339040073686,90.59590459225019,91.14222717285156,7637918
2015-05-13,91.33855169573958,92.77265616139891,90.42517055530897,92.5763168334961,8023000
2015-05-14,92.67022698951476,92.67022698951476,91.00564611920255,91.59465026855469,5469907
2015-05-15,91.50928102068524,92.46535069683632,91.33855478900598,91.92755889892578,5391273
2015-05-18,92.02146524496439,93.04582269658991,91.40685494211021,92.91777801513672,5679331
2015-05-19,93.04580836567207,94.71038896818479,92.80679444251982,94.34333038330078,12356226
2015-05-20,94.71040173818011,96.44327722871736,94.35188080511162,96.28961944580078,7847779
2015-05-21,96.63106918800993,96.64814459014016,95.3506224342899,96.3322982788086,7785822
2015-05-22,95.70061533802787,96.10182477774022,94.68479560708599,95.69207763671875,10580120
2015-05-25,95.77743557928468,96.5457036119479,95.17989377610219,96.1359634399414,8279640
2015-05-26,95.7006169966737,96.25547728209295,94.94088661062723,95.30794525146484,6425326
2015-05-27,94.96648871502603,95.21404731237305,93.22508251371366,94.3006591796875,8946008
2015-05-28,94.49700556922025,95.2140614173393,92.4056088882347,94.67626953125,12361740
2015-05-29,94.68479075658503,96.46034076944838,94.68479075658503,95.8969497680664,17654976
2015-06-01,95.60671950386585,96.96399872988394,95.39331169434963,96.21279907226562,4461161
2015-06-02,95.9396342384164,95.94816499267907,93.2250829314734,93.694580078125,5428366
2015-06-03,93.94212858261794,95.30793841803113,92.88362734954633,93.14825439453125,9938402
2015-06-04,93.387259314527,95.7603578424053,93.387259314527,94.36039733886719,12418162
2015-06-05,94.63356673484095,96.45180516054198,94.00188110514902,94.88965606689453,9048973
2015-06-08,94.88966465421984,95.89695361957551,93.98481420970317,94.75308227539062,6071763
2015-06-09,94.4457688728629,95.15428688787411,92.29462256608751,92.79826354980469,6360473
2015-06-10,92.61898168299017,96.79324271070735,92.4823993375359,96.07618713378906,9516498
2015-06-11,96.46035103973568,96.63107728787574,92.71291128243531,93.22509002685547,10654536
2015-06-12,93.22509363831267,94.65066064425483,90.31420960538597,91.73977661132812,11815543
2015-06-15,91.5092777803747,93.55799248798151,90.80076672274117,92.34584045410156,5508510
2015-06-16,92.70438298930162,93.29338721578958,91.34711056821124,92.24342346191406,6020206
2015-06-17,92.53363435401806,94.57381134376867,92.37998353099016,93.31044006347656,7280782
2015-06-18,93.47262395827151,95.67499630943847,92.99458916482592,94.94087219238281,9528344
2015-06-19,95.3420831518212,98.63710055936443,95.0603807230799,95.87133026123047,27555342
2015-06-22,95.58964987759407,96.21279789500905,94.42017231700744,95.640869140625,8081059
2015-06-23,96.28961549894564,96.28961549894564,94.7530794139721,95.16282653808594,5694782
