Date,Open,High,Low,Close,Volume
,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
2015-01-01,278.4989890957215,280.77189354380226,276.9391452427004,279.88055419921875,6138488
2015-01-02,280.1925205117761,283.7132945027229,280.1925205117761,280.9947204589844,9935094
2015-01-05,281.88607573413924,282.3763015069824,278.18702278931517,278.7663879394531,9136716
2015-01-06,276.31521656948837,277.2956953589099,266.24309213643437,267.31268310546875,15329257
2015-01-07,267.40179648542016,269.6747008749393,263.07879533526904,267.5354919433594,15046745
2015-01-08,271.85848793587155,273.1954968929332,269.4964442186993,271.72479248046875,8939749
2015-01-09,273.3738078066667,274.3988426874092,269.18450170091205,270.2541198730469,11953948
2015-01-12,271.1008240097655,274.35420679071115,268.38225021234183,273.73028564453125,8536142
2015-01-13,274.66623670262004,276.98372463382657,271.1008790243085,271.9476623535156,9484804
2015-01-14,270.9671465815206,273.64116447541716,269.4073028100809,271.5910949707031,8855660
2015-01-15,285.13944139403367,288.52654711153815,279.8805448764672,285.4959716796875,30729523
2015-01-16,285.22858724466863,285.4959781646034,279.07835127250905,281.1730041503906,21598514
2015-01-19,282.15341159543783,283.40130823097013,278.5434987324704,279.12286376953125,9975658
2015-01-20,279.88053722832854,285.0502942328312,279.88053722832854,283.57958984375,13104643
2015-01-21,285.1394589790268,292.0027830075833,284.3372589864535,290.7549133300781,22617660
2015-01-22,291.37883511918926,292.0027835598814,286.83299888398363,289.3733215332031,12232626
2015-01-23,292.5821401856982,296.4148884910727,289.37331310131685,291.86907958984375,17127278
2015-01-27,293.6071583360467,296.0583413973247,287.5460620105842,294.1865234375,13734088
2015-01-28,294.4985509031609,299.4900572984392,292.537620420334,298.2421875,19428852
2015-01-29,296.6377447577712,297.3508326066601,289.77444762190584,291.4679870605469,14911660
2015-01-30,292.983255135608,294.58765508450784,273.64118036594226,275.3793029785156,30252827
2015-02-02,275.8695317462208,278.0087407685695,271.947644004995,274.08685302734375,17639807
2015-02-03,278.0979021831807,278.0979021831807,266.5550456831103,267.6692199707031,23743882
2015-02-04,269.8084477182265,270.03128256860447,260.1819658609873,261.2070007324219,21477507
2015-02-05,261.2960684752058,265.440790115603,257.77529512541133,259.201416015625,15722348
2015-02-06,259.3797467556018,262.8114086392355,254.65565915578046,258.75579833984375,15985714
2015-02-09,258.04272646554256,260.984135264854,247.79232455067643,249.12933349609375,17088719
2015-02-10,247.34664279008643,259.2014439783385,245.74224301475687,256.0817565917969,22589681
2015-02-11,259.2015148381468,261.60814236057377,252.87302617088093,254.8785400390625,17366588
2015-02-12,257.507942483803,257.5970818624676,248.05973957726331,253.40777587890625,20957180
2015-02-13,256.7057274417989,274.4879579837389,254.34368365390532,273.59661865234375,70540056
2015-02-16,276.8499971915029,279.12290156835115,271.59110066357687,273.373779296875,21372131
2015-02-18,273.4628732969536,274.4433519204227,269.1844557419265,272.482421875,13472484
2015-02-19,272.8389825488402,273.908573456058,264.5495102099305,269.4964599609375,17762135
2015-02-20,269.0953434807187,273.1955099181628,264.7723422064735,269.4518737792969,15792502
2015-02-23,270.25411950075653,271.5019892321814,262.41031638611986,264.3266906738281,12440505
2015-02-24,264.63863023595593,266.5104481886208,260.360212516879,264.05926513671875,15046698
2015-02-25,266.51049575500525,267.98120040833226,262.9451379522627,263.43536376953125,12845169
2015-02-26,264.72773542798797,264.72773542798797,256.75023891748214,257.95355224609375,18707345
2015-02-27,259.60260266407573,268.2931618948903,258.57756778484776,267.31268310546875,18316053
2015-03-02,272.66066580898564,272.66066580898564,264.46036119006624,269.1844482421875,15085595
2015-03-03,270.5214687022879,272.21500787659545,267.13439035367287,269.7192687988281,14387971
2015-03-04,279.8805569953796,280.7718963488681,260.2710912186333,261.9200744628906,38674148
2015-03-05,262.72224092205886,264.0592497817131,258.2655447232114,261.8754577636719,16803823
2015-03-09,260.27106245798126,262.0537409679674,257.3296537971102,259.0677490234375,13199803
2015-03-10,259.1569262698087,261.3852747330057,254.12086418328738,256.3492126464844,14064427
2015-03-11,257.1959535642464,259.2906064363483,252.91753564798884,254.1654052734375,16329314
2015-03-12,256.83942483902723,257.9981822994942,255.012190076488,255.68069458007812,9969794
2015-03-13,258.48843527816814,259.4243308011532,249.5750409582313,250.24354553222656,13414248
2015-03-16,250.9120046229825,253.0066573487706,249.5749957173538,251.0457000732422,15132928
2015-03-17,253.0512411558437,253.14038053295485,249.12935337662282,252.3381805419922,11350496
2015-03-18,253.2294873021537,257.10681849430136,251.35766942992566,256.0817565917969,12394230
2015-03-19,258.48840456684275,258.7557954840635,250.1098203418762,251.00115966796875,11046649
2015-03-20,251.17938005324427,251.71418902285978,246.72268397563872,248.01513671875,11482652
2015-03-23,249.04023071187967,249.5750398089172,243.82588961842498,244.8955078125,13058026
2015-03-24,244.04869297671144,246.36618063041524,239.770275155656,241.15184020996094,17585259
2015-03-25,242.35515265144875,242.53343139383688,236.20491686029538,236.5614471435547,15824629
2015-03-26,235.75924112478296,237.0071106847621,227.4697830456125,228.76222229003906,22253318
2015-03-27,231.61453915290713,236.16037534916342,228.18287716154114,234.95706176757812,19423101
2015-03-30,236.2940406433953,240.08223245634568,234.5559182250826,238.78977966308594,12303870
2015-03-31,239.68114878586394,241.8649411014067,237.09627007869318,238.03216552734375,19482636
2015-04-01,237.6756166099154,244.80633094106767,234.5559290900363,243.7367401123047,12383589
2015-04-06,245.51943851961136,245.78682944801352,241.73124622530833,244.8063507080078,12925445
2015-04-07,245.38572943402866,246.32165213826937,240.92903237055907,242.48887634277344,12933524
2015-04-08,242.35516916113764,247.21297960620953,242.31061307326385,244.13784790039062,9913899
2015-04-09,245.11833126822185,251.1794282153374,242.8899828021471,250.33267211914062,13471276
2015-04-10,250.4663638084058,256.12637426715577,249.61958052346375,254.70022583007812,16880558
2015-04-13,256.5274232934122,257.15137164421213,252.5609799823741,255.19041442871094,11985436
2015-04-15,256.17088539937254,262.4548431970372,254.87845985626737,258.4883728027344,17289500
2015-04-16,258.7111897336527,262.2765463535825,255.3686679024686,260.6275634765625,15043998
2015-04-17,259.37974379669424,262.8559617268619,257.77534389092995,260.0482482910156,16819018
2015-04-20,259.3797606865898,261.47441367883005,253.89802891650697,256.3937683105469,13788536
2015-04-21,256.1709025715738,260.27106868290906,251.13484110071792,257.77532958984375,15487948
2015-04-22,258.9785938973602,261.3852206199912,245.47481044629765,253.0066375732422,17741741
2015-04-23,254.03168019248113,256.17088890116753,246.2324619409576,247.48033142089844,13874710
2015-04-24,248.104317567085,249.21849177279174,244.53896010882335,245.60855102539062,10049508
2015-04-27,246.49988945872565,246.49988945872565,237.1854094551167,238.03216552734375,12394191
2015-04-28,237.9876174786769,243.78132352216528,236.33863416445706,242.88998413085938,12693457
2015-04-29,242.66712250826887,243.6921572548692,240.2604955366712,242.3551483154297,8217676
2015-04-30,240.7507712193907,243.73676357328188,237.72022277724767,240.4387969970703,21635216
2015-05-04,244.22695476846667,247.7923117723859,242.1323020883611,247.03466796875,8012690
2015-05-05,246.9010173162164,246.9010173162164,241.86495507479978,242.48887634277344,7102772
2015-05-06,241.95406628335087,243.87044035719705,234.64507306970853,236.5614471435547,16335660
2015-05-07,235.31359064229002,238.21044355739397,231.4362589925395,232.5950164794922,15962706
2015-05-08,235.31356271242598,238.87891972322032,232.0155965968351,233.486328125,14044596
2015-05-11,234.7787626820315,247.0792611596923,234.06570213326114,246.05419921875,17198308
2015-05-12,245.38572244802356,245.47486182705921,237.40825125243956,238.34414672851562,12792368
2015-05-13,240.57246684633017,245.11830262624744,238.92348373381398,244.49435424804688,9245732
2015-05-14,244.2269794062026,251.26855475899754,243.2910839788663,250.4217987060547,13101418
2015-05-15,251.35767470609383,257.01768452364416,251.35767470609383,256.2154846191406,18247889
2015-05-18,258.39925942046693,258.488398791388,254.38823254266953,258.26556396484375,13266119
2015-05-19,257.77534654221273,259.6917206720076,255.1013285374243,257.1068420410156,14541041
2015-05-20,258.04272048871513,262.76680777249624,257.81988566964026,260.8058776855469,11807544
2015-05-21,262.05373427911013,262.72223870329157,257.1068124207736,258.7112121582031,12118415
2015-05-22,261.1624233603109,271.8584953068083,250.2435165815949,251.75880432128906,69490117
2015-05-25,249.7532627751083,253.40773185175343,246.1433225777801,247.48033142089844,20356833
2015-05-26,248.6836510233657,250.28805079452326,246.0096332704263,247.03466796875,9675703
2015-05-27,246.90102266225026,251.00118948972536,244.40528313327624,250.24354553222656,12176680
2015-05-28,252.54513335073443,252.54513335073443,249.20556076344178,250.5594482421875,13024987
2015-05-29,251.5071123939811,254.21488685552384,250.10810660681315,251.05581665039062,14809918
2015-06-01,251.5071629074538,254.53085050577783,250.51430656316523,251.10101318359375,11567692
2015-06-02,251.6425314602123,252.2292380463944,239.5026907549795,240.3150177001953,21653784
2015-06-03,240.99197283342676,241.26273931302782,230.2060052682196,232.32708740234375,25967877
2015-06-04,234.58354851406057,235.93743589780266,229.03261574969997,232.50759887695312,20210546
2015-06-05,231.96604806814724,236.47900620176878,230.70242529971532,232.6881103515625,13539638
2015-06-08,233.54557344588827,233.54557344588827,227.94950835355985,230.11572265625,17384700
2015-06-09,230.1608552361517,233.1393964624205,229.25826364699032,232.50759887695312,15275972
2015-06-10,233.77122573041643,236.97541491068793,233.31992992784805,235.2153778076172,10910978
2015-06-11,236.70465108916517,237.33647623777713,228.03976607415458,229.25827026367188,20857622
2015-06-12,229.30339943488264,230.61215450438917,227.2725683286796,229.213134765625,11440479
2015-06-15,230.16086056277706,230.70242103778912,224.6099276699509,225.87355041503906,13545280
2015-06-16,225.8735410955858,230.83779474603824,224.7453016295739,229.79981994628906,9896598
2015-06-17,231.063440791653,231.87576769170443,228.806961877672,230.25111389160156,11241061
2015-06-18,231.46963738219526,235.3056518569388,230.34138405834463,232.9589080810547,11598549
2015-06-19,234.58354095275638,237.47184496293815,233.00400572263695,234.80918884277344,12216399
2015-06-22,235.48613299401404,241.3529781464459,235.3958683288411,240.08935546875,11051382
2015-06-23,243.15817015874615,244.78285155652298,240.31501214377354,241.6688995361328,16180083
2015-06-24,241.6237770801143,241.8042788692407,235.12510668356464,236.79490661621094,8361760
2015-06-25,235.80205173386642,240.0893617653913,233.81633922761756,239.00624084472656,16506503
2015-06-26,238.37443807998167,240.90168344671645,235.62151727684738,239.36729431152344,14588452
2015-06-29,233.54556799602173,235.39586969068375,230.1608496192678,234.35789489746094,15040805
2015-06-30,233.9968741985869,237.69750529759477,232.5076035554853,237.15594482421875,14181965
2015-07-01,237.47185412880094,243.24843482721866,236.97541222465682,241.6688995361328,12072024
2015-07-02,241.80428909518895,244.82797652624632,240.17963519979915,241.75917053222656,8741783
2015-07-03,241.3078708371949,243.6997330788012,240.81142892805147,243.15817260742188,7238541
2015-07-06,237.56209479615623,245.05359325904084,236.4789739737337,244.42176818847656,9458200
2015-07-07,244.06078157169307,247.8967961615336,243.69975041339632,246.3172607421875,12523410
2015-07-08,243.60944340532455,244.60229957679476,239.72831092446734,241.30784606933594,12669850
2015-07-09,240.99195583995316,244.873088680086,240.99195583995316,241.6688995361328,6469504
2015-07-10,243.92538526540648,244.60232898029662,240.31501878599252,244.19615173339844,8788162
2015-07-13,245.50490522380187,247.62600090659217,241.80427430519669,247.03932189941406,8423083
2015-07-14,246.94907784064563,246.94907784064563,241.12735075345896,242.07508850097656,10337307
