Date,Denoised_Close
2024-10-17,1352.4609374999998
2024-10-18,1352.4609374999998
2024-10-21,1350.879699707031
2024-10-22,1350.879699707031
2024-10-23,1333.8353271484373
2024-10-24,1333.8353271484373
2024-10-25,1325.8048095703123
2024-10-28,1325.8048095703123
2024-10-29,1336.6116943359373
2024-10-30,1336.6116943359373
2024-10-31,1330.0379638671873
2024-11-01,1330.0379638671873
2024-11-04,1298.5388183593748
2024-11-05,1298.5388183593748
2024-11-06,1310.2669677734375
2024-11-07,1310.2669677734375
2024-11-08,1273.1401367187498
2024-11-11,1273.1401367187498
2024-11-12,1258.1251831054688
2024-11-13,1258.1251831054688
2024-11-14,1259.1461181640623
2024-11-18,1259.1461181640623
2024-11-19,1227.4227905273438
2024-11-21,1227.4227905273438
2024-11-22,1271.1232299804685
2024-11-25,1271.1232299804685
2024-11-26,1289.3005981445312
2024-11-27,1289.3005981445312
2024-11-28,1276.402160644531
2024-11-29,1276.402160644531
2024-12-02,1310.989074707031
2024-12-03,1310.989074707031
2024-12-04,1310.2669067382808
2024-12-05,1310.2669067382808
2024-12-06,1298.1652832031248
2024-12-09,1298.1652832031248
2024-12-10,1276.4270019531248
2024-12-11,1276.4270019531248
2024-12-12,1262.8314208984373
2024-12-13,1262.8314208984373
2024-12-16,1251.8004760742185
2024-12-17,1251.8004760742185
2024-12-18,1236.9098510742185
2024-12-19,1236.9098510742185
2024-12-20,1208.9715576171873
2024-12-23,1208.9715576171873
2024-12-24,1214.7982177734373
2024-12-26,1214.7982177734373
2024-12-27,1211.0382690429685
2024-12-30,1211.0382690429685
2024-12-31,1213.5033569335935
2025-01-01,1213.5033569335935
2025-01-02,1241.5165405273435
2025-01-03,1241.5165405273435
2025-01-06,1224.5343017578123
2025-01-07,1224.5343017578123
2025-01-08,1255.1121826171873
2025-01-09,1255.1121826171873
2025-01-10,1235.938781738281
2025-01-13,1235.938781738281
2025-01-14,1240.5204467773435
2025-01-15,1240.5204467773435
2025-01-16,1279.290588378906
2025-01-17,1279.290588378906
2025-01-20,1284.4450073242185
2025-01-21,1284.4450073242185
2025-01-22,1265.3214111328123
2025-01-23,1265.3214111328123
2025-01-24,1232.900939941406
2025-01-27,1232.900939941406
2025-01-28,1230.037414550781
2025-01-29,1230.037414550781
2025-01-30,1254.0664062499998
2025-01-31,1254.0664062499998
2025-02-01,1250.2565917968748
2025-02-03,1250.2565917968748
2025-02-04,1276.6013183593748
2025-02-05,1276.6013183593748
2025-02-06,1269.0565185546873
2025-02-07,1269.0565185546873
2025-02-10,1239.300354003906
2025-02-11,1239.300354003906
2025-02-12,1211.4864501953123
2025-02-13,1211.4864501953123
2025-02-14,1216.2175292968748
2025-02-17,1216.2175292968748
2025-02-18,1221.5462646484373
2025-02-19,1221.5462646484373
2025-02-20,1225.679748535156
2025-02-21,1225.679748535156
2025-02-24,1204.4644775390623
2025-02-25,1204.4644775390623
2025-02-27,1198.8120117187498
2025-02-28,1198.8120117187498
2025-03-03,1161.9343261718748
2025-03-04,1161.9343261718748
2025-03-05,1187.8558349609373
2025-03-06,1187.8558349609373
2025-03-07,1239.1510009765623
2025-03-10,1239.1510009765623
2025-03-11,1247.1938476562498
2025-03-12,1247.1938476562498
2025-03-13,1238.4288330078123
2025-03-17,1238.4288330078123
2025-03-18,1238.0552978515625
2025-03-19,1238.0552978515625
2025-03-20,1267.6869506835935
