Date,Denoised_Close
2025-04-01,4969.787412705726
2025-04-02,4958.123208118745
2025-04-03,4933.829303767663
2025-04-04,4944.640400046043
2025-04-07,5040.872048769659
2025-04-08,5098.464957815535
2025-04-09,5134.045158823564
2025-04-11,5267.252854425568
2025-04-15,5299.647666170355
2025-04-16,5332.241713428792
2025-04-17,5298.695590341526
2025-04-21,5309.9528575499635
2025-04-22,5389.874214670243
2025-04-23,5458.910155288422
2025-04-24,5397.65594720381
2025-04-25,5337.089070088446
2025-04-28,5360.591544413857
2025-04-29,5384.197514538601
2025-04-30,5274.418674281367
2025-05-02,5219.872079232891
2025-05-05,5265.2305418896785
2025-05-06,5310.983150246467
2025-05-07,5324.313154728673
2025-05-08,5308.795271368995
2025-05-09,5450.898789950979
2025-05-12,5523.4642738205
2025-05-13,5495.031280227269
2025-05-14,5401.314554839595
2025-05-15,5410.569961046316
2025-05-16,5418.689867166657
2025-05-19,5355.766550185862
2025-05-20,5346.696599849277
2025-05-21,5318.740861009808
2025-05-22,5356.513310786914
2025-05-23,5399.44234353435
2025-05-26,5442.715425058612
2025-05-27,5417.042731402469
2025-05-28,5391.4911330357345
2025-05-29,5409.931506817331
2025-05-30,5428.4349517191085
2025-06-02,5426.817882337415
2025-06-03,5492.937194137778
2025-06-04,5523.14933528821
2025-06-05,5517.388307008731
2025-06-06,5578.054505845829
2025-06-09,5613.221755265182
2025-06-10,5590.023217377132
2025-06-11,5566.9205552951
2025-06-12,5539.778935328071
2025-06-13,5488.355796600014
2025-06-16,5487.623587472402
2025-06-17,5486.89147602982
2025-06-18,5481.723504540258
2025-06-19,5476.560400639098
2025-06-20,5482.270817514856
2025-06-23,5487.987188649951
2025-06-24,5555.844569712243
2025-06-25,5624.540987748629
2025-06-26,5620.137877551921
2025-06-27,5710.385006418805
2025-06-30,5633.822430885149
2025-07-01,5660.7824095115375
2025-07-02,5685.897128600082
2025-07-03,5711.123272058841
2025-07-04,5794.0885432473
2025-07-07,5799.859985038865
2025-07-08,5813.7732021568045
2025-07-09,5798.177917847411
2025-07-10,5709.090580095427
2025-07-11,5676.860752025967
2025-07-14,5690.156952965374
2025-07-15,5703.484295933298
2025-07-16,5714.326527310036
2025-07-17,5725.189369593218
2025-07-18,5662.74814474747
2025-07-21,5600.987929089112
2025-07-22,5619.692962381899
2025-07-23,5638.460462917056
2025-07-24,5576.280446618406
2025-07-25,5514.786141331179
2025-07-28,5530.55550141005
2025-07-29,5546.369953485405
2025-07-30,5597.071481099268
2025-07-31,5689.658350178479
2025-08-01,5734.781709011617
2025-08-04,5780.262930722817
2025-08-05,5569.97852282979
2025-08-06,5396.503314052017
2025-08-07,5335.105999122332
2025-08-08,5381.692401170426
2025-08-11,5357.194333023861
2025-08-12,5332.807782834506
2025-08-13,5286.866615319188
2025-08-14,5297.756443820773
2025-08-18,5382.503349684761
2025-08-19,5494.337021211305
2025-08-20,5421.870037564643
2025-08-21,5594.115460635198
2025-08-22,5571.382752612037
2025-08-25,5547.289044460792
2025-08-26,5532.017300832589
2025-08-28,5718.833164479277
2025-08-29,5769.322674770566
2025-09-01,5844.546168585446
2025-09-02,5875.222898844027
2025-09-03,5906.0606444752675
2025-09-04,5928.589704228294
2025-09-05,6074.7622778245495
2025-09-08,6107.918325869835
2025-09-09,6141.255339600971
2025-09-10,6219.776871042204
2025-09-11,6299.302371632891
2025-09-12,6254.910939428688
2025-09-15,6210.832335397651
2025-09-16,6136.530014512384
2025-09-17,6096.675630624451
2025-09-18,6082.685144690981
2025-09-19,6068.726763745298
2025-09-22,5976.112598284479
2025-09-23,5933.639343616966
2025-09-24,5943.440711695778
2025-09-25,5953.258269976026
2025-09-26,5941.032455278695
2025-09-29,5928.8317479323705
2025-09-30,5934.0244958116045
2025-10-01,5966.612740887295
2025-10-03,5988.823027056919
2025-10-06,6011.115989417065
2025-10-07,5929.19367327697
2025-10-08,5836.32155338766
2025-10-09,5854.087848767379
2025-10-10,5871.908226371429
2025-10-13,5836.355921032161
2025-10-14,5801.018872193201
2025-10-15,5938.595045178199
2025-10-16,6026.439059824378
2025-10-17,6043.48310021056
2025-10-20,6071.146916091981
2025-10-21,6070.149608346428
2025-10-23,6069.152464428691
2025-10-24,5957.911454423838
2025-10-27,5913.60068885475
2025-10-28,5883.805642210868
2025-10-29,5854.160714733163
2025-10-30,5846.172186912409
2025-10-31,5838.194560154994
2025-11-03,5881.424972416084
2025-11-04,5894.50493978284
2025-11-05,5986.278040934231
2025-11-06,6016.00179266285
2025-11-07,6045.873132159824
