Date,Close
2022-01-03,689.9363403320312
2022-01-04,690.8018559287133
2022-01-05,716.7146148702807
2022-01-06,721.6121685104972
2022-01-07,739.2221314256475
2022-01-10,739.5079524288678
2022-01-11,731.596462372238
2022-01-12,732.7757763928852
2022-01-13,744.3557391131699
2022-01-14,752.630346990315
2022-01-17,739.6477098906847
2022-01-18,733.4169466077304
2022-01-19,726.4551422806288
2022-01-20,722.8713475968202
2022-01-21,702.7871449922261
2022-01-24,692.7248930523153
2022-01-25,683.8105087726816
2022-01-27,692.845001415308
2022-01-28,699.5124772227404
2022-01-31,708.2665945885572
2022-02-01,713.8882859035431
2022-02-02,725.8134956844027
2022-02-03,714.8659309570561
2022-02-04,704.0834901550319
2022-02-07,702.7138794218203
2022-02-08,697.1034936774302
2022-02-09,681.2005018213687
2022-02-10,703.416745227486
2022-02-11,673.3233752317584
2022-02-14,674.7387888075654
2022-02-15,679.5329102332203
2022-02-16,695.9089876023879
2022-02-17,685.3965619426191
2022-02-18,669.0278183544967
2022-02-21,674.6403140609078
2022-02-22,666.0106915919422
2022-02-23,632.0965373355111
2022-02-24,643.51561200593
2022-02-25,649.2699995140306
2022-02-28,654.1691467346488
2022-03-02,636.4853465713834
2022-03-03,620.8685108377659
2022-03-04,601.7822916553371
2022-03-07,590.5632420788028
2022-03-08,602.9727598640795
2022-03-09,606.2880986866778
2022-03-10,601.7265971779749
2022-03-11,609.5821433023153
2022-03-14,613.6789888012576
2022-03-15,629.5042616698813
2022-03-16,636.7760713051387
2022-03-17,657.3818455466084
2022-03-21,676.6506209641711
2022-03-22,664.7482655691651
2022-03-23,676.9974800111335
2022-03-24,669.3535744174876
2022-03-25,677.4347252821202
2022-03-28,674.4301300601538
2022-03-29,670.179537839333
2022-03-30,677.4346622386884
2022-03-31,677.938527091734
2022-04-01,676.8591137987029
2022-04-04,693.4301302698409
2022-04-05,701.313412587956
2022-04-06,702.1089288551301
2022-04-07,702.9053474950807
2022-04-08,698.1344440595328
2022-04-11,713.6346618729981
2022-04-12,716.3596215788411
2022-04-13,706.8531862721613
2022-04-18,703.5405151956635
2022-04-19,700.0083895434843
2022-04-20,706.3577099225942
2022-04-21,712.4006935251115
2022-04-22,691.1564694242485
2022-04-25,676.4906511192244
2022-04-26,664.6157264585445
2022-04-27,689.2182950687358
2022-04-28,672.0071370022106
2022-04-29,676.758682815466
2022-05-02,669.1265757716428
2022-05-04,647.749283069516
2022-05-05,630.8611811982136
2022-05-06,635.0948986828872
2022-05-09,628.518246232443
2022-05-10,609.0719632854331
2022-05-11,585.1635264643359
2022-05-12,582.5761803516864
2022-05-13,611.8052547399061
2022-05-16,637.9465081226211
2022-05-17,650.4117643221001
2022-05-18,666.0676616761933
2022-05-19,678.1224283467565
2022-05-20,650.3475367661661
2022-05-23,636.7080863430448
2022-05-24,651.3973515482485
2022-05-25,652.4407815547738
2022-05-26,643.5488323468562
2022-05-27,654.2607480983718
2022-05-30,661.0640932320329
2022-05-31,651.9057486428745
2022-06-01,669.7817269050151
2022-06-02,645.3877143989349
2022-06-03,635.793134383465
2022-06-06,639.3053536206936
2022-06-07,630.5033084338279
2022-06-08,644.29128158738
2022-06-09,655.3035763502611
2022-06-10,638.9827703512233
2022-06-13,635.7351999295103
2022-06-14,639.2960054175514
2022-06-15,630.5895908825233
2022-06-16,630.6948292120566
2022-06-17,611.8477039278441
2022-06-20,634.6050459690757
2022-06-21,624.1922636503134
2022-06-22,636.7710959477163
2022-06-23,628.5134411758447
2022-06-24,629.9656717891617
2022-06-27,624.8073620579468
2022-06-28,622.5559814320054
2022-06-29,632.6405987351357
2022-06-30,627.6105508335445
2022-07-01,623.2329982462854
2022-07-04,630.3206884439425
2022-07-05,634.62530833763
2022-07-06,641.9009487907846
2022-07-07,641.6324614507404
2022-07-08,629.5308115061391
2022-07-11,632.339249554751
2022-07-12,636.8396501977564
2022-07-13,616.1578453904302
2022-07-14,601.230239808967
2022-07-15,625.554941558694
2022-07-18,638.1342433954458
2022-07-19,650.9665027650815
2022-07-20,657.6051852604646
2022-07-21,670.0090493979717
2022-07-22,669.5695165827358
2022-07-25,686.6812559551063
2022-07-26,695.4755665539707
2022-07-27,695.1647140885444
2022-07-28,698.1772308100374
2022-07-29,713.7302415737145
2022-08-01,716.338314926382
2022-08-02,732.1510130231592
2022-08-03,714.914474590326
2022-08-04,691.993449524962
2022-08-05,697.0518347445601
2022-08-08,693.7577156843525
2022-08-10,713.5162070873698
2022-08-11,716.6146658951416
2022-08-12,707.3565183627813
2022-08-16,758.662964779733
2022-08-17,744.3831263001533
2022-08-18,730.3720682889364
2022-08-19,716.1860665405609
2022-08-22,702.2755992140812
2022-08-23,699.1594180880178
2022-08-24,714.571180723583
2022-08-25,720.0201792893833
2022-08-26,713.7104083899875
2022-08-29,730.3852214070782
2022-08-30,721.5835824092995
2022-09-01,735.1753579986728
2022-09-02,746.7651836755743
2022-09-05,754.6316331623345
2022-09-06,756.5625653883997
2022-09-07,755.6134681138681
2022-09-08,745.5689914081512
2022-09-09,743.9959613268228
2022-09-12,764.640247823685
2022-09-13,757.2443293080963
2022-09-14,758.2718924179002
2022-09-15,721.5873044133946
2022-09-16,726.5218975205626
2022-09-19,758.1141289931772
2022-09-20,749.6116189513308
2022-09-21,762.9910540472499
2022-09-22,761.4195308734294
2022-09-23,736.8197072090301
2022-09-26,705.2656345814413
2022-09-27,695.1070175986424
2022-09-28,676.3423698343632
2022-09-29,684.161020247034
2022-09-30,677.6279189605757
2022-10-03,691.6163889440655
2022-10-04,688.8544227649106
2022-10-06,692.8295586950184
2022-10-07,747.7200839214939
2022-10-10,744.8144587289174
2022-10-11,754.3629507707892
2022-10-12,739.1782071006195
2022-10-13,729.1323206291921
2022-10-14,752.5934951497076
2022-10-17,753.0850365309896
2022-10-18,757.1426698865922
2022-10-19,761.2221658309463
2022-10-20,751.7573115276813
2022-10-21,758.3689020696067
2022-10-24,776.9952275540461
2022-10-25,786.1074566353266
2022-10-27,798.5329874596115
2022-10-28,811.9347052442545
2022-10-31,826.9757448539666
2022-11-01,829.0553940357008
2022-11-02,837.801162302699
2022-11-03,835.405279634829
2022-11-04,854.4874547011261
2022-11-07,853.2666619639059
2022-11-09,855.651719700017
2022-11-10,858.0434441684149
2022-11-11,832.3225129620242
2022-11-14,837.4707674578902
2022-11-15,824.5315645895204
2022-11-16,817.5478352015261
2022-11-17,816.523878783575
2022-11-18,815.5012048431753
2022-11-21,826.4613901676443
2022-11-22,817.7686771497912
2022-11-23,820.104852476702
2022-11-24,823.9634265792737
2022-11-25,834.6027070525214
2022-11-28,838.8147431208232
2022-11-29,848.4360412390146
2022-11-30,839.3276037755796
2022-12-01,844.4057845087488
2022-12-02,834.8553609245448
2022-12-05,828.0656898187412
2022-12-06,821.3312374201325
2022-12-07,853.9566935854292
2022-12-08,850.9161735126056
2022-12-09,861.6090396321857
2022-12-12,848.8959807166499
2022-12-13,867.9217740850737
2022-12-14,887.3739810795727
2022-12-15,871.6129998693133
2022-12-16,861.5027426945693
2022-12-19,870.8711957709099
2022-12-20,876.0606006938749
2022-12-21,860.3136926478564
2022-12-22,838.5197775642656
2022-12-23,870.7139888252814
2022-12-26,855.3777192731294
2022-12-27,855.1867658624134
2022-12-28,853.3301811762145
2022-12-29,856.1986282647697
2022-12-30,859.3383651786335
2023-01-02,855.3617755873818
2023-01-03,858.3718482164031
2023-01-04,876.1927486780551
2023-01-05,859.2466696226772
2023-01-06,870.9660905668168
2023-01-09,861.9599388621215
2023-01-10,846.0607341898566
2023-01-11,845.7663093627921
2023-01-12,846.9241676463301
2023-01-13,853.1977203291818
2023-01-16,855.8919390268809
2023-01-17,845.0108025307758
2023-01-18,847.6199942557598
2023-01-19,854.1015522083724
2023-01-20,870.779531064681
2023-01-23,858.924978521139
2023-01-24,850.7783281824424
2023-01-25,842.7089464217946
2023-01-27,851.4570523628696
2023-01-30,845.122441271442
2023-01-31,840.4298958666722
2023-02-01,848.1189153887719
2023-02-02,845.7265205386324
2023-02-03,847.5393488244387
2023-02-06,839.2161514772565
2023-02-07,846.1922314280931
2023-02-08,848.2071694545264
2023-02-09,849.5161219097671
2023-02-10,857.364517354176
2023-02-13,869.5504778174646
2023-02-14,833.0122235066191
2023-02-15,816.4777860119054
2023-02-16,823.6546062411313
2023-02-17,842.5794872838742
2023-02-20,838.2011343068531
2023-02-21,835.1571187996395
2023-02-22,823.0273931606865
2023-02-23,811.0738382574721
2023-02-24,805.0954632660425
2023-02-27,802.9217055565817
2023-02-28,809.8354874590527
2023-03-01,805.135796375979
2023-03-02,798.1746420158652
2023-03-03,806.1329389958066
2023-03-06,811.5967253640075
2023-03-08,815.4184739088557
2023-03-09,810.1466134428961
2023-03-10,802.0863358051117
2023-03-13,792.5145066357592
2023-03-14,769.421403457382
2023-03-15,766.0686600148605
2023-03-16,770.4583743026695
2023-03-17,759.0120590207437
2023-03-20,769.8036630205812
2023-03-21,773.1419728005023
2023-03-22,764.5432797888592
2023-03-23,758.3224274074101
2023-03-24,747.3521549191969
2023-03-27,740.1843793293119
2023-03-28,733.0853491181199
2023-03-29,744.8951226250217
2023-03-31,752.8794458034411
2023-04-03,741.2303690283989
2023-04-05,741.0221400562996
2023-04-06,736.1684707401132
2023-04-10,739.2253492015077
2023-04-11,745.0873340829922
2023-04-12,751.5892663877304
2023-04-13,763.9193847547749
2023-04-17,760.2589897255192
2023-04-18,752.7846903429138
2023-04-19,762.8230494246953
2023-04-20,759.0344611883006
2023-04-21,764.9865613071344
2023-04-24,759.7543281095026
2023-04-25,766.5177111662507
2023-04-26,766.5115682989011
2023-04-27,773.1242258195682
2023-04-28,772.5022484569159
2023-05-02,781.591578670026
2023-05-03,770.851853871636
2023-05-04,757.5044944678602
2023-05-05,774.539093723495
2023-05-08,760.7204572296343
2023-05-09,761.8790250944793
2023-05-10,758.7233374352832
2023-05-11,739.5420154497605
2023-05-12,740.4720687152458
2023-05-15,743.8635060145402
2023-05-16,751.9640736115538
2023-05-17,741.872625772391
2023-05-18,748.2228236957037
2023-05-19,750.2975595381649
2023-05-22,743.2501830333564
2023-05-23,737.7536705958108
2023-05-24,745.0270408178108
2023-05-25,753.928410570803
2023-05-26,750.2248227339235
2023-05-29,746.2578134652379
2023-05-30,764.5262772498586
2023-05-31,771.0407739210575
2023-06-01,779.1934085792017
2023-06-02,787.4995922615215
2023-06-05,780.484585078277
2023-06-06,785.4065465787044
2023-06-07,790.3595473917266
2023-06-08,789.0322122088711
2023-06-09,797.3629758323871
2023-06-12,802.8576787084239
2023-06-13,811.0544291169463
2023-06-14,807.0272284711564
2023-06-15,804.4584279162154
2023-06-16,793.6577747999039
2023-06-19,807.1300570459335
2023-06-20,802.3662367905395
2023-06-21,795.6460126224969
2023-06-22,788.882414033775
2023-06-23,789.0075766848953
2023-06-26,794.3038823080622
2023-06-27,801.4768596899964
2023-06-28,820.2469781325889
2023-06-30,818.1741201956967
2023-07-03,815.7938563937007
2023-07-04,818.4750727688821
2023-07-05,820.0763678617094
2023-07-06,836.3876792677277
2023-07-07,843.5737641362072
2023-07-10,837.7337732081141
2023-07-11,839.356034797065
2023-07-12,840.9814378764837
2023-07-13,848.8449429373572
2023-07-14,853.4361028177314
2023-07-17,856.4538537639033
2023-07-18,856.6394410647916
2023-07-19,851.6097501933464
2023-07-20,838.1005455509297
2023-07-21,838.3958063148311
