Date,Close
2022-01-03,132.3710479736328
2022-01-04,131.7453768128931
2022-01-05,132.25063581733102
2022-01-06,131.4169972283993
2022-01-07,130.85652102860274
2022-01-10,131.43310778830178
2022-01-11,134.43016034050697
2022-01-12,133.8695157259677
2022-01-13,135.14425510867207
2022-01-14,135.8620584962484
2022-01-17,136.3345316334869
2022-01-18,134.2530982117265
2022-01-19,134.56925390405004
2022-01-20,133.94064413859823
2022-01-21,133.25203312289517
2022-01-24,131.04378154665153
2022-01-25,129.95311596417753
2022-01-27,130.7998744600537
2022-01-28,132.6902218802646
2022-01-31,134.0485709227113
2022-02-01,134.58636707753843
2022-02-02,134.40166314700085
2022-02-03,135.48783453663657
2022-02-04,133.35624078192046
2022-02-07,133.29893495472032
2022-02-08,133.49920740035634
2022-02-09,134.15262057115166
2022-02-10,132.81507436538993
2022-02-11,131.62257636649088
2022-02-14,129.45708615824924
2022-02-15,129.78723688726652
2022-02-16,130.65491710932994
2022-02-17,131.65361598254356
2022-02-18,131.62797879450667
2022-02-21,129.01536312458947
2022-02-22,127.19366058554958
2022-02-23,129.58840016006727
2022-02-24,125.62268024859969
2022-02-25,127.23344497902463
2022-02-28,130.45612565269167
2022-03-02,129.65170814992592
2022-03-03,131.3585457658348
2022-03-04,133.55844752261837
2022-03-07,132.8869172180626
2022-03-08,132.86137364514033
2022-03-09,133.39531492423995
2022-03-10,133.51452315086163
2022-03-11,133.92685915023623
2022-03-14,135.38731228757342
2022-03-15,138.30124821817927
2022-03-16,137.56041466580356
2022-03-17,138.43235955822496
2022-03-21,138.25496095248207
2022-03-22,137.94635115313218
2022-03-23,137.99129056704447
2022-03-24,139.11378366407112
2022-03-25,138.1839566500466
2022-03-28,131.86928969074657
2022-03-29,128.48038509961054
2022-03-30,137.65416495056087
2022-03-31,140.63919448466993
2022-04-01,142.5450315130331
2022-04-04,142.60760280278677
2022-04-05,143.7192029986252
2022-04-06,142.97729652557055
2022-04-07,144.44981985287146
2022-04-08,146.49331639048157
2022-04-11,144.6052455098434
2022-04-12,145.6151262908654
2022-04-13,146.80390782574176
2022-04-18,147.65213907357918
2022-04-19,146.92627481213094
2022-04-20,149.05040507659987
2022-04-21,152.86812526645755
2022-04-22,151.8846655465169
2022-04-25,152.95994228540428
2022-04-26,150.48577607466086
2022-04-27,148.4260255843626
2022-04-28,146.63317837929623
2022-04-29,147.00444244903008
2022-05-02,145.47116430481404
2022-05-04,140.92764533601152
2022-05-05,144.06164605230714
2022-05-06,141.15832099610975
2022-05-09,138.92704398970048
2022-05-10,138.03049432104223
2022-05-11,137.4261164890408
2022-05-12,138.56719089014175
2022-05-13,139.94573166831364
2022-05-16,138.40532519070317
2022-05-17,139.62207940206753
2022-05-18,140.18985752246732
2022-05-19,140.60419850009689
2022-05-20,138.97021234815998
2022-05-23,144.96262827613873
2022-05-24,143.82609201311803
2022-05-25,146.62945064693005
2022-05-26,144.96377819657687
2022-05-27,147.42032201457312
2022-05-30,147.79076363312188
2022-05-31,142.24410672954514
2022-06-01,145.6763727622652
2022-06-02,146.78229682707226
2022-06-03,150.43955319077926
2022-06-06,147.1519295234644
2022-06-07,145.00944874446094
2022-06-08,144.77754534090312
2022-06-09,145.4907494324627
2022-06-10,145.05099448442087
2022-06-13,141.65041256219902
2022-06-14,143.0146717330207
2022-06-15,144.3941610390421
2022-06-16,141.03052346359425
2022-06-17,146.48714690391284
2022-06-20,146.26348038254997
2022-06-21,146.59155927892832
2022-06-22,145.50693688590943
2022-06-23,145.15159639577368
2022-06-24,146.65349935385572
2022-06-27,149.88682163751943
2022-06-28,147.58373224784486
2022-06-29,146.3800687111785
2022-06-30,142.90809186804827
2022-07-01,145.4743464154131
2022-07-04,146.19230660032412
2022-07-05,150.36768538848784
2022-07-06,158.8732978733614
2022-07-07,162.83840479270347
2022-07-08,161.0519698958242
2022-07-11,160.6626975291935
2022-07-12,160.37755677882762
2022-07-13,159.92538894485511
2022-07-14,160.3564972208701
2022-07-15,163.78369721004788
2022-07-18,164.53698773593655
2022-07-19,168.3283951887101
2022-07-20,162.82131688044774
2022-07-21,160.65469423252705
2022-07-22,159.38159168030208
2022-07-25,162.13345216951157
2022-07-26,164.3756991756606
2022-07-27,160.94844948675174
2022-07-28,164.10268568143331
2022-07-29,166.33360470166895
2022-08-01,167.58937390126772
2022-08-02,165.9877312265521
2022-08-03,169.8878438305868
2022-08-04,167.3534842650603
2022-08-05,175.76434541784428
2022-08-08,177.6545586261571
2022-08-10,179.7327359541045
2022-08-11,179.46668866551448
2022-08-12,174.8454162360445
2022-08-16,174.14707378274983
2022-08-17,175.57847603103008
2022-08-18,174.77104847590252
2022-08-19,172.9562548476446
2022-08-22,172.30453766603904
2022-08-23,175.14783600572122
2022-08-24,184.77786626452485
2022-08-25,186.46109329017008
2022-08-26,184.29779401607865
2022-08-29,185.3035265740428
2022-08-30,183.16183735345254
2022-09-01,181.27262127582267
2022-09-02,183.50105199442902
2022-09-05,183.8549597004495
2022-09-06,186.33681662994357
2022-09-07,189.4388437291807
2022-09-08,186.0139334905746
2022-09-09,185.21939632465467
2022-09-12,185.94206127239957
2022-09-13,184.24390030200667
2022-09-14,186.10911295034808
2022-09-15,184.7371748352978
2022-09-16,176.63971539849146
2022-09-19,174.58705931824647
2022-09-20,175.6093841266811
2022-09-21,178.84138062081448
2022-09-22,179.71524848396044
2022-09-23,175.8982091659082
2022-09-26,173.57288880022713
2022-09-27,172.0620819426226
2022-09-28,177.28546860065873
2022-09-29,182.90890165203052
2022-09-30,183.13354415527272
2022-10-03,182.97248806893433
2022-10-04,182.93927625224012
2022-10-06,188.89442857667868
2022-10-07,190.6921888244294
2022-10-10,194.90752250586885
2022-10-11,194.93676618114918
2022-10-12,196.9515801152473
2022-10-13,193.34924062165695
2022-10-14,190.3540525580459
2022-10-17,190.72146292305516
2022-10-18,187.20876227272052
2022-10-19,188.54639100580917
2022-10-20,195.1823465184957
2022-10-21,191.3769087575229
